Postal Code,Planning Region,Planning Area,LONGITUDE,LATITUDE
649411,WEST REGION,JURONG WEST,103.723382334919,1.34580853500808
479236,EAST REGION,BEDOK,103.93438577670601,1.33703913861872
438797,CENTRAL REGION,GEYLANG,103.89707388639799,1.30995369949671
738211,NORTH REGION,WOODLANDS,103.782604209201,1.42994467277233
248706,CENTRAL REGION,RIVER VALLEY,103.82534821996401,1.3005870224925702
787082,NORTH EAST REGION,ANG MO KIO,103.839262186934,1.38512785020433
569788,NORTH EAST REGION,ANG MO KIO,103.842088253449,1.3853104923400301
169658,CENTRAL REGION,SINGAPORE RIVER,103.841276389346,1.28960971646829
569761,NORTH EAST REGION,ANG MO KIO,103.838340616975,1.38445034368238
436593,CENTRAL REGION,KALLANG,103.881931213593,1.30090514949243
528779,EAST REGION,TAMPINES,103.96139660107201,1.34982870190689
469985,EAST REGION,BEDOK,103.937977907606,1.31077193296975
479237,EAST REGION,BEDOK,103.93469854953001,1.33740093948521
648362,WEST REGION,JURONG WEST,103.69636632381099,1.3505959051841998
799036,NORTH EAST REGION,HOUGANG,103.878483455176,1.3875812207441798
479242,EAST REGION,BEDOK,103.93222585542601,1.3371533990346398
269196,CENTRAL REGION,BUKIT TIMAH,103.80383268931,1.32449827901377
574045,CENTRAL REGION,BISHAN,103.847038124284,1.34947644493453
778905,NORTH REGION,YISHUN,103.81774894851999,1.40428802843407
208741,CENTRAL REGION,KALLANG,103.863068603426,1.3088957673265902
545118,NORTH EAST REGION,SENGKANG,103.898739652792,1.38001083900926
738087,NORTH REGION,WOODLANDS,103.80625124532499,1.44545498067154
128046,WEST REGION,CLEMENTI,103.765095483969,1.2968441894140301
138678,CENTRAL REGION,QUEENSTOWN,103.783858583197,1.30371553088848
569786,NORTH EAST REGION,ANG MO KIO,103.84241031276,1.3843674901201901
128798,WEST REGION,CLEMENTI,103.760417650973,1.31743423417572
787057,NORTH EAST REGION,ANG MO KIO,103.841570752067,1.3858353409846398
518768,EAST REGION,PASIR RIS,103.935307266177,1.38042350544104
249473,CENTRAL REGION,TANGLIN,103.803634650035,1.310002498208
126832,WEST REGION,CLEMENTI,103.768206962861,1.29520356745891
609650,WEST REGION,JURONG EAST,103.736682684179,1.33758505557106
575578,CENTRAL REGION,BISHAN,103.830687158335,1.3649733387393301
518769,EAST REGION,PASIR RIS,103.935371590946,1.3806633828294799
597591,CENTRAL REGION,BUKIT TIMAH,103.776484414034,1.31784080297671
436916,CENTRAL REGION,KALLANG,103.87414832696699,1.2974619166851298
099206,CENTRAL REGION,BUKIT MERAH,103.82414435636299,1.27089273151842
569763,NORTH EAST REGION,ANG MO KIO,103.838769717198,1.3838280845687698
436931,CENTRAL REGION,KALLANG,103.872450354218,1.29670488898903
798592,NORTH EAST REGION,HOUGANG,103.878493859317,1.38820037710409
469982,EAST REGION,BEDOK,103.935243980507,1.31134348854577
436932,CENTRAL REGION,KALLANG,103.872783958442,1.29676996898514
199018,CENTRAL REGION,KALLANG,103.86141291468799,1.30362436176047
759155,NORTH REGION,MANDAI,103.82449333774001,1.4256938391117298
269203,CENTRAL REGION,BUKIT TIMAH,103.80287632048099,1.32514709235402
556133,NORTH EAST REGION,SERANGOON,103.87087374872601,1.34838632860248
609779,WEST REGION,JURONG EAST,103.734811963444,1.34182950855887
567743,NORTH EAST REGION,ANG MO KIO,103.847048878115,1.37547054112946
689686,WEST REGION,CHOA CHU KANG,103.743341984317,1.38652709940703
449295,EAST REGION,BEDOK,103.933972129966,1.31071549002397
538802,NORTH EAST REGION,HOUGANG,103.89938029363701,1.36904758938725
269198,CENTRAL REGION,BUKIT TIMAH,103.805265125037,1.32435538829171
545042,NORTH EAST REGION,SENGKANG,103.900124459103,1.3803925924227198
648925,WEST REGION,JURONG WEST,103.71742320708401,1.3412862559085301
518770,EAST REGION,PASIR RIS,103.935639085159,1.38050561956999
436606,CENTRAL REGION,KALLANG,103.872868698955,1.2964222887808001
469975,EAST REGION,BEDOK,103.93987113901899,1.31276103899484
648923,WEST REGION,JURONG WEST,103.71675601695298,1.3404750943530601
609782,WEST REGION,JURONG EAST,103.732665309751,1.3444575687701201
529876,EAST REGION,TAMPINES,103.955406893353,1.34121133684654
436914,CENTRAL REGION,KALLANG,103.874304548932,1.2966240370886999
534207,NORTH EAST REGION,HOUGANG,103.90104492585199,1.3729503457305101
534205,NORTH EAST REGION,HOUGANG,103.901044407254,1.37261431320348
529948,EAST REGION,TAMPINES,103.958607457654,1.34673118035584
679973,WEST REGION,BUKIT PANJANG,103.774915254169,1.37822955941897
556121,NORTH EAST REGION,SERANGOON,103.86343461806,1.3510030432062
591401,CENTRAL REGION,BUKIT TIMAH,103.774344276705,1.3183734717030802
509068,EAST REGION,PASIR RIS,103.97119361723101,1.36965528122275
669620,WEST REGION,BUKIT BATOK,103.758715730412,1.35717416689082
689669,WEST REGION,CHOA CHU KANG,103.74476854511299,1.38721407011108
118175,CENTRAL REGION,QUEENSTOWN,103.789595580644,1.28178181059224
466663,EAST REGION,BEDOK,103.94350839799499,1.32671436354146
534203,NORTH EAST REGION,HOUGANG,103.901301917708,1.3719188842588899
518767,EAST REGION,PASIR RIS,103.93517588651699,1.3801987437042
567749,NORTH EAST REGION,ANG MO KIO,103.846723405054,1.37643729858015
649925,WEST REGION,JURONG WEST,103.711734070194,1.34251699185769
118998,CENTRAL REGION,QUEENSTOWN,103.793610594541,1.28749505390492
169660,CENTRAL REGION,SINGAPORE RIVER,103.840311300485,1.28984504265759
519960,EAST REGION,PASIR RIS,103.942162416569,1.37092343238693
289843,CENTRAL REGION,BUKIT TIMAH,103.81127563155898,1.33337474399547
449027,EAST REGION,BEDOK,103.92287079436,1.30574552513536
538803,NORTH EAST REGION,HOUGANG,103.89958057562599,1.36953376586592
436919,CENTRAL REGION,KALLANG,103.870601994267,1.29755162531597
278698,CENTRAL REGION,BUKIT TIMAH,103.7798585243,1.31846463946904
478930,EAST REGION,BEDOK,103.935891697953,1.3385596982288799
478931,EAST REGION,BEDOK,103.936210117248,1.3382457147678002
098584,CENTRAL REGION,SOUTHERN ISLANDS,103.848025052663,1.25150382034898
138684,CENTRAL REGION,QUEENSTOWN,103.784318660605,1.30534989413419
128045,WEST REGION,CLEMENTI,103.765436140212,1.29695100013986
187948,CENTRAL REGION,ROCHOR,103.85068733744801,1.3004710722430401
648365,WEST REGION,JURONG WEST,103.69719882570101,1.350500418105
574329,CENTRAL REGION,BISHAN,103.83434458547701,1.34931878113258
469971,EAST REGION,BEDOK,103.938435586938,1.31234219058663
689574,WEST REGION,CHOA CHU KANG,103.75134151474701,1.3944532918530101
648358,WEST REGION,JURONG WEST,103.69585677257,1.3514142686536001
278104,CENTRAL REGION,BUKIT TIMAH,103.797631696992,1.3115543295188898
249114,CENTRAL REGION,TANGLIN,103.825246918432,1.29245276616102
689684,WEST REGION,CHOA CHU KANG,103.74376369495,1.3873675806317902
509059,EAST REGION,PASIR RIS,103.969549496618,1.36808065714816
269201,CENTRAL REGION,BUKIT TIMAH,103.803432287668,1.32502507205494
509408,EAST REGION,PASIR RIS,103.95913561033701,1.3782938060061898
648366,WEST REGION,JURONG WEST,103.697467712486,1.35061367238423
545125,NORTH EAST REGION,SENGKANG,103.89788849498301,1.3810038801007398
466664,EAST REGION,BEDOK,103.94252457666201,1.3264536066644799
449298,CENTRAL REGION,MARINE PARADE,103.90432828791799,1.3010372627249098
478936,EAST REGION,BEDOK,103.935708276252,1.3374052310455702
737940,NORTH REGION,WOODLANDS,103.78699843131099,1.4314454595325499
449300,CENTRAL REGION,MARINE PARADE,103.90460466859699,1.30059566643121
575630,CENTRAL REGION,BISHAN,103.835564729862,1.35319495337208
609780,WEST REGION,JURONG EAST,103.73433474585698,1.342051556295
437433,CENTRAL REGION,KALLANG,103.867149678158,1.29545495499823
128047,WEST REGION,CLEMENTI,103.764950465601,1.2971760859502
768428,NORTH REGION,YISHUN,103.83101783040199,1.43946983219602
428127,CENTRAL REGION,GEYLANG,103.901793805821,1.31256040665373
589484,CENTRAL REGION,BUKIT TIMAH,103.780163772146,1.3386325800925
269204,CENTRAL REGION,BUKIT TIMAH,103.802991509306,1.32466425522295
436924,CENTRAL REGION,KALLANG,103.87032559326,1.2956966315876899
768448,NORTH REGION,YISHUN,103.836519051768,1.41329417651268
597595,CENTRAL REGION,BUKIT TIMAH,103.77599440398001,1.31669586393434
528787,EAST REGION,TAMPINES,103.96284515016701,1.34852821729231
528810,EAST REGION,TAMPINES,103.960521630717,1.34896937927536
536445,NORTH EAST REGION,SERANGOON,103.87906099437099,1.3457737596065
768966,NORTH REGION,YISHUN,103.849316787127,1.42487565111345
529868,EAST REGION,TAMPINES,103.957795806877,1.34111322619373
469984,EAST REGION,BEDOK,103.93738772586399,1.31104265590525
534204,NORTH EAST REGION,HOUGANG,103.90123080629499,1.37240085637697
659246,WEST REGION,BUKIT BATOK,103.752331722516,1.35528060417418
529233,EAST REGION,TAMPINES,103.95959607490101,1.3556148872477498
738098,NORTH REGION,WOODLANDS,103.804715290128,1.44380559509475
479234,EAST REGION,BEDOK,103.93366461517599,1.3374924340691001
659248,WEST REGION,BUKIT BATOK,103.75313804304001,1.35487631197543
529772,EAST REGION,TAMPINES,103.92805118820401,1.34828713349092
128794,WEST REGION,CLEMENTI,103.75978901708599,1.31689129381923
806748,NORTH EAST REGION,ANG MO KIO,103.857288493566,1.38999886276481
126826,WEST REGION,CLEMENTI,103.767167582575,1.2946454191319
469981,EAST REGION,BEDOK,103.935600530494,1.3118749294468401
449284,EAST REGION,BEDOK,103.929289218137,1.30909263484315
534202,NORTH EAST REGION,HOUGANG,103.901539947637,1.3721978082606399
169481,CENTRAL REGION,BUKIT MERAH,103.8286404442,1.285321852622
529863,EAST REGION,TAMPINES,103.958714437591,1.34077009369773
119002,CENTRAL REGION,QUEENSTOWN,103.79352976308701,1.28742799600133
448906,EAST REGION,BEDOK,103.92575398847099,1.3066996728495601
449288,EAST REGION,BEDOK,103.931615526019,1.30883905276158
609477,WEST REGION,JURONG EAST,103.733420522484,1.34504179052521
538804,NORTH EAST REGION,HOUGANG,103.90035349680099,1.3731837952226102
768429,NORTH REGION,YISHUN,103.83101783040199,1.43946983219602
738090,NORTH REGION,WOODLANDS,103.80467163465,1.4442694248955301
609775,WEST REGION,JURONG EAST,103.734651750221,1.34353903618065
298090,CENTRAL REGION,NOVENA,103.82529938581999,1.32302176043306
528795,EAST REGION,TAMPINES,103.96085996279601,1.3495916749157801
478935,EAST REGION,BEDOK,103.936126081211,1.33725087462336
679978,WEST REGION,BUKIT PANJANG,103.77474241857401,1.37896220310466
587844,WEST REGION,BUKIT PANJANG,103.774057754564,1.3489612330904401
737922,NORTH REGION,WOODLANDS,103.78557894534201,1.4300288769068
787079,NORTH EAST REGION,ANG MO KIO,103.840300696267,1.38500228229425
126828,WEST REGION,CLEMENTI,103.76719870704001,1.29533268011587
738097,NORTH REGION,WOODLANDS,103.80476118368,1.4435235517047098
098646,CENTRAL REGION,BUKIT MERAH,103.815603159456,1.26550093105321
319772,CENTRAL REGION,TOA PAYOH,103.844341716537,1.33318447410615
768436,NORTH REGION,YISHUN,103.83055769223,1.4401844209430301
648351,WEST REGION,JURONG WEST,103.69719033299299,1.35101805543217
649816,WEST REGION,JURONG WEST,103.71700553479499,1.3447771008307299
528824,EAST REGION,TAMPINES,103.932692153935,1.3579863507390402
545022,NORTH EAST REGION,HOUGANG,103.883446026503,1.3593998695373501
768434,NORTH REGION,YISHUN,103.83049546109699,1.44076527638797
556112,NORTH EAST REGION,SERANGOON,103.864551955664,1.3498619854513898
126842,WEST REGION,CLEMENTI,103.769182895714,1.29520331357305
528803,EAST REGION,TAMPINES,103.959532730823,1.34787363585899
436929,CENTRAL REGION,KALLANG,103.87584688668501,1.2976912553726399
534208,NORTH EAST REGION,HOUGANG,103.90133361500901,1.3732006397011298
529875,EAST REGION,TAMPINES,103.955406893353,1.34121133684654
589320,WEST REGION,BUKIT PANJANG,103.775864028924,1.34734211793585
289849,CENTRAL REGION,BUKIT TIMAH,103.80942072837401,1.3341219180005
449297,CENTRAL REGION,MARINE PARADE,103.90393142906,1.30116875572355
479240,EAST REGION,BEDOK,103.932674866544,1.3375079828987901
556130,NORTH EAST REGION,SERANGOON,103.87166837721901,1.34827951654326
768430,NORTH REGION,YISHUN,103.83101783040199,1.43946983219602
509409,EAST REGION,PASIR RIS,103.95895263390301,1.37846843740424
768440,NORTH REGION,YISHUN,103.8305722683,1.4401841406585902
587847,WEST REGION,BUKIT PANJANG,103.77411334632,1.3484773820043798
759154,NORTH REGION,MANDAI,103.824466524012,1.42520433842017
600124,WEST REGION,JURONG EAST,103.73779544917,1.3343003109826101
457398,EAST REGION,BEDOK,103.9279625451,1.3110605533014
298088,CENTRAL REGION,NOVENA,103.825748578496,1.322941889048
738081,NORTH REGION,WOODLANDS,103.806025708484,1.44487569593664
098649,CENTRAL REGION,BUKIT MERAH,103.81491593733601,1.264846265994
649820,WEST REGION,JURONG WEST,103.71668762869899,1.3420044801359898
126837,WEST REGION,CLEMENTI,103.76808813786998,1.29613415661375
738230,NORTH REGION,WOODLANDS,103.781495092242,1.4287989858268202
529235,EAST REGION,TAMPINES,103.960404580411,1.3550697954453002
469297,EAST REGION,BEDOK,103.945858384014,1.32234775413852
128802,WEST REGION,CLEMENTI,103.76075827180999,1.3178733454277298
768965,NORTH REGION,YISHUN,103.849073465076,1.4248670909879801
138687,CENTRAL REGION,QUEENSTOWN,103.78434569653,1.3060939479829399
737918,NORTH REGION,WOODLANDS,103.786026914249,1.4305542954356298
579731,CENTRAL REGION,TOA PAYOH,103.84119927243201,1.3403521290315101
249567,CENTRAL REGION,TANGLIN,103.826979159375,1.29757247825802
575570,CENTRAL REGION,BISHAN,103.83137097488,1.36551901651931
428100,CENTRAL REGION,GEYLANG,103.902051885394,1.3132825801991201
128797,WEST REGION,CLEMENTI,103.760332496122,1.3173244552613002
689672,WEST REGION,CHOA CHU KANG,103.745273156642,1.38829836225788
098647,CENTRAL REGION,BUKIT MERAH,103.815301137978,1.2654038396767902
529240,EAST REGION,TAMPINES,103.959161574046,1.3559602776546
099209,CENTRAL REGION,BUKIT MERAH,103.82471194168801,1.27036805401918
738209,NORTH REGION,WOODLANDS,103.782047052943,1.42950847236873
548193,NORTH EAST REGION,HOUGANG,103.88363701665001,1.36035666470621
529232,EAST REGION,TAMPINES,103.959457084875,1.3559817643918601
528791,EAST REGION,TAMPINES,103.961532981529,1.34876157791641
768427,NORTH REGION,YISHUN,103.831260435426,1.4396913169258
269197,CENTRAL REGION,BUKIT TIMAH,103.804632470777,1.3243946165067
679974,WEST REGION,BUKIT PANJANG,103.77449773072901,1.3781505900669098
529878,EAST REGION,TAMPINES,103.955406893353,1.34121133684654
128049,WEST REGION,CLEMENTI,103.76509723178002,1.29768212854431
099196,CENTRAL REGION,BUKIT MERAH,103.824248662201,1.2708977064404499
738092,NORTH REGION,WOODLANDS,103.804957111907,1.4447270522398201
648353,WEST REGION,JURONG WEST,103.69782128748899,1.35099273375247
098449,CENTRAL REGION,SOUTHERN ISLANDS,103.844402093991,1.2467868766836399
278106,CENTRAL REGION,BUKIT TIMAH,103.79712830020901,1.3114521623821
128040,WEST REGION,CLEMENTI,103.76538825219299,1.29919985670248
417660,EAST REGION,BEDOK,103.91325508249001,1.32885579565272
388133,CENTRAL REGION,GEYLANG,103.884629689864,1.3144103865477
529865,EAST REGION,TAMPINES,103.957823457057,1.34021029622701
648357,WEST REGION,JURONG WEST,103.696147144634,1.3513781837439298
309431,CENTRAL REGION,NOVENA,103.836712054461,1.3170802891987201
548189,NORTH EAST REGION,HOUGANG,103.883026961607,1.3595567293109398
669621,WEST REGION,BUKIT BATOK,103.758294433195,1.3571485135133898
416883,EAST REGION,BEDOK,103.911808337852,1.3211432793191498
478933,EAST REGION,BEDOK,103.936850188729,1.33761522296566
469977,EAST REGION,BEDOK,103.93746826206,1.3121495835614698
269200,CENTRAL REGION,BUKIT TIMAH,103.804177875974,1.32483292816593
129204,WEST REGION,CLEMENTI,103.758459047816,1.32272481670848
179094,CENTRAL REGION,DOWNTOWN CORE,103.849210633458,1.2900375640304098
218815,CENTRAL REGION,KALLANG,103.851787324083,1.3155999782035601
389778,CENTRAL REGION,GEYLANG,103.88447392439001,1.31581012706306
509066,EAST REGION,PASIR RIS,103.97067726366998,1.36841744191212
768425,NORTH REGION,YISHUN,103.830253676903,1.43911656257617
738082,NORTH REGION,WOODLANDS,103.80644533655399,1.44454042011041
428096,CENTRAL REGION,GEYLANG,103.90146770139201,1.31277076528812
569765,NORTH EAST REGION,ANG MO KIO,103.839205104333,1.3832182826651898
689103,WEST REGION,CHOA CHU KANG,103.75144219471001,1.39862685116492
768446,NORTH REGION,YISHUN,103.83559031405001,1.4131820750199602
679977,WEST REGION,BUKIT PANJANG,103.774410593517,1.3790250233535901
600119,WEST REGION,JURONG EAST,103.73557027138901,1.3360836768333701
579730,CENTRAL REGION,TOA PAYOH,103.84161179025499,1.3406244163473602
238252,CENTRAL REGION,SINGAPORE RIVER,103.839172115869,1.29008949076603
518765,EAST REGION,PASIR RIS,103.935331312255,1.37970993966807
579728,CENTRAL REGION,TOA PAYOH,103.841062024518,1.3411550814059299
528796,EAST REGION,TAMPINES,103.960783503803,1.34983799112041
545119,NORTH EAST REGION,SENGKANG,103.89774501942301,1.3798614332105401
528811,EAST REGION,TAMPINES,103.96056372186399,1.34861038548702
587848,WEST REGION,BUKIT PANJANG,103.774249363629,1.3483232133041299
199591,CENTRAL REGION,DOWNTOWN CORE,103.860647265508,1.29962022781589
539748,NORTH EAST REGION,HOUGANG,103.887491361899,1.37992376908674
509065,EAST REGION,PASIR RIS,103.971008869364,1.3677607628760702
428124,CENTRAL REGION,GEYLANG,103.901676220305,1.31283864747788
289852,CENTRAL REGION,BUKIT TIMAH,103.80834644981199,1.33502891625808
738210,NORTH REGION,WOODLANDS,103.782357461164,1.42990473625755
579733,CENTRAL REGION,TOA PAYOH,103.84160197774901,1.34009003528865
528802,EAST REGION,TAMPINES,103.95959356084299,1.34741680920073
534209,NORTH EAST REGION,HOUGANG,103.901692495244,1.3735640310936998
449026,EAST REGION,BEDOK,103.92191443777901,1.30547254266394
207855,CENTRAL REGION,KALLANG,103.858379378217,1.31354230358905
436608,CENTRAL REGION,KALLANG,103.87211557135201,1.2963222639791399
126840,WEST REGION,CLEMENTI,103.76908742228201,1.29562428458203
588377,CENTRAL REGION,BUKIT TIMAH,103.781450832302,1.33862751968993
289853,CENTRAL REGION,BUKIT TIMAH,103.808359389405,1.33580057542088
518766,EAST REGION,PASIR RIS,103.93504479732,1.3799795086020201
129195,WEST REGION,CLEMENTI,103.756665606511,1.32357072236801
169661,CENTRAL REGION,SINGAPORE RIVER,103.841385089725,1.29024259615149
169016,CENTRAL REGION,OUTRAM,103.839814598308,1.28296148659587
518764,EAST REGION,PASIR RIS,103.935495173706,1.37993635799156
599001,CENTRAL REGION,BUKIT TIMAH,103.775140035461,1.31815181651706
479233,EAST REGION,BEDOK,103.933985479062,1.33775014326629
529239,EAST REGION,TAMPINES,103.95894093347499,1.3556731085158997
589483,CENTRAL REGION,BUKIT TIMAH,103.779965717144,1.3387820825888501
457406,EAST REGION,BEDOK,103.92747802469201,1.3113982282290901
509410,EAST REGION,PASIR RIS,103.959261426161,1.3785276421219999
567747,NORTH EAST REGION,ANG MO KIO,103.847096538902,1.3763495015703002
778893,NORTH REGION,YISHUN,103.81742528608801,1.40511432876546
689670,WEST REGION,CHOA CHU KANG,103.744748503104,1.38761668820578
126838,WEST REGION,CLEMENTI,103.768339124237,1.29610391043025
128035,WEST REGION,CLEMENTI,103.765644018841,1.29864589931754
556134,NORTH EAST REGION,SERANGOON,103.87053318409001,1.34882963431972
609783,WEST REGION,JURONG EAST,103.733361790993,1.3441907037518799
548191,NORTH EAST REGION,HOUGANG,103.883277649305,1.36001893910537
309433,CENTRAL REGION,NOVENA,103.83602486492799,1.31729490625686
449031,EAST REGION,BEDOK,103.921525933838,1.30761085568895
238619,CENTRAL REGION,RIVER VALLEY,103.84168737569901,1.29866817685179
556132,NORTH EAST REGION,SERANGOON,103.871107042446,1.34844036010428
648363,WEST REGION,JURONG WEST,103.696781386822,1.3505057846006998
528794,EAST REGION,TAMPINES,103.960960899463,1.34935256451267
126836,WEST REGION,CLEMENTI,103.76809830583001,1.2956747943324298
169638,CENTRAL REGION,BUKIT MERAH,103.83184341690901,1.28983034198102
519962,EAST REGION,PASIR RIS,103.943295631685,1.3697333905853901
169479,CENTRAL REGION,BUKIT MERAH,103.82767721957701,1.28519576156366
126839,WEST REGION,CLEMENTI,103.76884679758699,1.29567305324019
759152,NORTH REGION,MANDAI,103.82452086529,1.4242909462500601
426282,EAST REGION,BEDOK,103.91258089271,1.31803372333432
098640,CENTRAL REGION,BUKIT MERAH,103.816637047115,1.26688037598281
659244,WEST REGION,BUKIT BATOK,103.752766962762,1.35606274589378
486137,EAST REGION,BEDOK,103.95692162580099,1.32070065096209
649821,WEST REGION,JURONG WEST,103.71708669075599,1.3421641043641002
126835,WEST REGION,CLEMENTI,103.768383367442,1.29564195349019
738089,NORTH REGION,WOODLANDS,103.80444476888201,1.44411840891704
465535,EAST REGION,BEDOK,103.945686957771,1.32857368289518
098622,CENTRAL REGION,SOUTHERN ISLANDS,103.846319306506,1.25004849376758
465534,EAST REGION,BEDOK,103.945826497654,1.32879780941415
078878,CENTRAL REGION,DOWNTOWN CORE,103.84449629850201,1.2751699949405801
529771,EAST REGION,TAMPINES,103.927857518694,1.3488710341316599
738207,NORTH REGION,WOODLANDS,103.78236941819999,1.42900464602229
059608,CENTRAL REGION,SINGAPORE RIVER,103.84396002207,1.2885263518403798
457403,EAST REGION,BEDOK,103.926787782094,1.31072409986016
649824,WEST REGION,JURONG WEST,103.716270247824,1.3422675176548702
534201,NORTH EAST REGION,HOUGANG,103.901862738714,1.3726148399498501
545045,NORTH EAST REGION,SENGKANG,103.900166470951,1.3812164719564302
448907,EAST REGION,BEDOK,103.923997778405,1.30605123015383
618647,WEST REGION,JURONG EAST,103.72558366644199,1.3358298216276698
648361,WEST REGION,JURONG WEST,103.696128678265,1.3507672457940803
469298,EAST REGION,BEDOK,103.94467113581,1.3215916449100802
387882,CENTRAL REGION,GEYLANG,103.891092837354,1.31607412947416
449033,EAST REGION,BEDOK,103.92100930837499,1.30738201779958
465525,EAST REGION,BEDOK,103.94541786385099,1.32967542020273
737934,NORTH REGION,WOODLANDS,103.78537389356701,1.4311645179768402
465529,EAST REGION,BEDOK,103.945778330917,1.3292939942930802
689675,WEST REGION,CHOA CHU KANG,103.74289419354099,1.38603624928778
465536,EAST REGION,BEDOK,103.94554164348601,1.32852714983146
465527,EAST REGION,BEDOK,103.94498490101401,1.32957593082653
258468,CENTRAL REGION,TANGLIN,103.822118776986,1.3071348097106699
529880,EAST REGION,TAMPINES,103.955676936598,1.3414531558858702
759150,NORTH REGION,MANDAI,103.82500618348499,1.42505529901243
768433,NORTH REGION,YISHUN,103.83049546109699,1.44076527720917
509060,EAST REGION,PASIR RIS,103.969165586472,1.3674049728117499
689579,WEST REGION,CHOA CHU KANG,103.746524986925,1.39729776002895
689580,WEST REGION,CHOA CHU KANG,103.746739926711,1.39684272119558
545023,NORTH EAST REGION,HOUGANG,103.883616537078,1.3595596821008797
449025,EAST REGION,BEDOK,103.92143810385001,1.30583366077819
249566,CENTRAL REGION,TANGLIN,103.827170966239,1.2981370861580301
589487,CENTRAL REGION,BUKIT TIMAH,103.780475005793,1.33793036946281
128037,WEST REGION,CLEMENTI,103.76640302800502,1.29929575914769
239224,CENTRAL REGION,RIVER VALLEY,103.832190331692,1.29837994307162
759153,NORTH REGION,MANDAI,103.824357857167,1.4247660971403402
649822,WEST REGION,JURONG WEST,103.716941487641,1.34264214246
587973,WEST REGION,BUKIT PANJANG,103.77292576680999,1.3477699500691598
588374,CENTRAL REGION,BUKIT TIMAH,103.7816836788,1.33766161686118
648359,WEST REGION,JURONG WEST,103.695608512316,1.3510092309316701
098616,CENTRAL REGION,SOUTHERN ISLANDS,103.846319306506,1.25004849376758
465560,EAST REGION,BEDOK,103.944681051515,1.32863494842527
436920,CENTRAL REGION,KALLANG,103.87025787658001,1.29787407766801
529877,EAST REGION,TAMPINES,103.955406893353,1.34121133684654
509063,EAST REGION,PASIR RIS,103.970329159243,1.36742319458812
609653,WEST REGION,JURONG EAST,103.73602677301099,1.33749860638597
129203,WEST REGION,CLEMENTI,103.75868558834298,1.32290510804328
128041,WEST REGION,CLEMENTI,103.76633168746099,1.2975208948049899
778904,NORTH REGION,YISHUN,103.81786068550501,1.404770552124
768439,NORTH REGION,YISHUN,103.8305722683,1.4401841406585902
126829,WEST REGION,CLEMENTI,103.76743570489599,1.29529829672727
588373,CENTRAL REGION,BUKIT TIMAH,103.781736456,1.33718821380367
098653,CENTRAL REGION,BUKIT MERAH,103.814374152123,1.26547251073177
099208,CENTRAL REGION,BUKIT MERAH,103.824608053021,1.2703777123389999
098642,CENTRAL REGION,BUKIT MERAH,103.816348111719,1.26636560239311
567745,NORTH EAST REGION,ANG MO KIO,103.84754621775,1.37554452708572
289845,CENTRAL REGION,BUKIT TIMAH,103.80951086623001,1.3333730990103798
486356,EAST REGION,BEDOK,103.95857344905501,1.3217622165326202
589486,CENTRAL REGION,BUKIT TIMAH,103.78058164242701,1.33821273125174
428125,CENTRAL REGION,GEYLANG,103.901794283354,1.31304848585029
098643,CENTRAL REGION,BUKIT MERAH,103.81605101840599,1.2661917791082
127451,WEST REGION,CLEMENTI,103.768393735958,1.29464145097544
737937,NORTH REGION,WOODLANDS,103.78610993471202,1.43110012789653
649929,WEST REGION,JURONG WEST,103.712231441321,1.3426759139079198
269199,CENTRAL REGION,BUKIT TIMAH,103.804916624614,1.32466043881301
248648,CENTRAL REGION,RIVER VALLEY,103.824973438871,1.30231817080684
509069,EAST REGION,PASIR RIS,103.97057148211701,1.3690778706411397
528826,EAST REGION,TAMPINES,103.932659928356,1.3587706880560602
218816,CENTRAL REGION,KALLANG,103.852365754708,1.3151453452947799
509058,EAST REGION,PASIR RIS,103.970019150268,1.3684962817223603
648352,WEST REGION,JURONG WEST,103.696951034746,1.35118773611942
567744,NORTH EAST REGION,ANG MO KIO,103.84731385757401,1.37550249323484
588177,CENTRAL REGION,BUKIT TIMAH,103.776539385678,1.34241264188642
592001,CENTRAL REGION,BUKIT TIMAH,103.77383581261,1.31755821206923
126843,WEST REGION,CLEMENTI,103.76909668789,1.29483157890908
529871,EAST REGION,TAMPINES,103.954609750422,1.34263899267795
579724,CENTRAL REGION,TOA PAYOH,103.840050912527,1.34190426069111
127450,WEST REGION,CLEMENTI,103.768164598257,1.2947452245638602
098621,CENTRAL REGION,SOUTHERN ISLANDS,103.846319306506,1.25004849376758
228149,CENTRAL REGION,ROCHOR,103.849176263468,1.30107053775781
127363,WEST REGION,CLEMENTI,103.76862453424499,1.29606213356404
618644,WEST REGION,JURONG EAST,103.725459869901,1.3337789755943799
587849,WEST REGION,BUKIT PANJANG,103.77421951357901,1.34806703377007
609480,WEST REGION,JURONG EAST,103.733587037214,1.34611548152625
126834,WEST REGION,CLEMENTI,103.76876814913,1.29509020724602
618649,WEST REGION,JURONG EAST,103.72547333502399,1.33728050799229
098617,CENTRAL REGION,SOUTHERN ISLANDS,103.846319306506,1.25004849376758
649823,WEST REGION,JURONG WEST,103.716508444052,1.34260353007148
278102,CENTRAL REGION,BUKIT TIMAH,103.797977203404,1.31196298484589
465530,EAST REGION,BEDOK,103.945490200201,1.32914346834584
098625,CENTRAL REGION,SOUTHERN ISLANDS,103.845998682514,1.24935967284367
598010,CENTRAL REGION,BUKIT TIMAH,103.769973246981,1.3384031720420402
